,symbol,direction,open_market_price,close_market_price,is_open,open_price,open_date,close_price,close_date,indicator,duration,returns_long,returns_short,win_trades_long,loss_trades_long,win_trades_short,loss_trades_short
0,BTC-USDT,LONG,4604.97,4483.94,False,50.0,2017-09-02 12:00:00.000,48.68587634664286,2017-09-02 14:00:00.000,,0 days 02:00:00.000000000,-0.02628247306714282,,False,True,False,False
1,BTC-USDT,LONG,4460.19,4351.19,False,49.214646534070795,2017-09-02 15:00:00.000,48.011918293297704,2017-09-02 20:00:00.000,,0 days 05:00:00.000000000,-0.02443842078476488,,False,True,False,False
2,BTC-USDT,LONG,4299.53,4605.12,False,48.48688787940867,2017-09-02 21:00:00.000,51.93310364417098,2017-09-03 06:00:00.000,,0 days 09:00:00.000000000,0.07107521054626886,,True,False,False,False
3,BTC-USDT,LONG,4523.47,4303.1,False,50.07944977280917,2017-09-03 09:00:00.000,47.63972797816171,2017-09-03 13:00:00.000,4418.22,0 days 04:00:00.000000000,-0.04871702476196371,,False,True,False,False
4,BTC-USDT,LONG,4399.93,4438.11,False,48.732553944409176,2017-09-03 14:00:00.000,49.155426333196615,2017-09-04 00:00:00.000,4286.87,0 days 10:00:00.000000000,0.00867741077698958,,True,False,False,False
5,BTC-USDT,LONG,4336.42,4153.0,False,48.81673576444201,2017-09-04 09:00:00.000,46.75190678710265,2017-09-04 11:00:00.000,4052.0,0 days 02:00:00.000000000,-0.0422975634278967,,False,True,False,False
6,BTC-USDT,LONG,4120.01,4015.03,False,47.66008204045532,2017-09-04 14:00:00.000,46.445678334491745,2017-09-04 15:00:00.000,4052.0,0 days 01:00:00.000000000,-0.02548052067834783,,False,True,False,False
7,BTC-USDT,LONG,4014.83,3972.53,False,46.9305426989861,2017-09-04 16:00:00.000,46.436085410341974,2017-09-04 17:00:00.000,,0 days 01:00:00.000000000,-0.01053593800982855,,False,True,False,False
8,BTC-USDT,LONG,4115.03,4131.88,False,46.561937438121916,2017-09-04 18:00:00.000,46.7525967154133,2017-09-04 22:00:00.000,,0 days 04:00:00.000000000,0.0040947453603010775,,True,False,False,False
9,BTC-USDT,LONG,3999.99,3620.0,False,46.535958182368006,2017-09-05 00:00:00.000,42.115147442911656,2017-09-05 01:00:00.000,,0 days 01:00:00.000000000,-0.0949977374943437,,False,True,False,False
10,BTC-USDT,LONG,3988.04,4086.8,False,44.210306375326965,2017-09-05 03:00:00.000,45.30513236945624,2017-09-05 08:00:00.000,3901.02,0 days 05:00:00.000000000,0.024764044493034154,,True,False,False,False
11,BTC-USDT,LONG,4300.16,4220.38,False,44.641349302023386,2017-09-09 13:00:00.000,43.81312736439423,2017-09-09 17:00:00.000,,0 days 04:00:00.000000000,-0.01855279803542187,,False,True,False,False
12,BTC-USDT,LONG,4191.78,4130.01,False,44.112247513542464,2017-09-09 18:00:00.000,43.462210171670634,2017-09-10 02:00:00.000,,0 days 08:00:00.000000000,-0.014735983281565224,,False,True,False,False
13,BTC-USDT,LONG,4007.01,4196.2,False,43.673382047615775,2017-09-10 09:00:00.000,45.7354101307971,2017-09-10 21:00:00.000,3810.05,0 days 12:00:00.000000000,0.04721475613986481,,True,False,False,False
14,BTC-USDT,LONG,3880.0,3791.66,False,44.5881646593745,2017-09-13 13:00:00.000,43.572979487722655,2017-09-13 14:00:00.000,3820.02,0 days 01:00:00.000000000,-0.022768041237113512,,False,True,False,False
15,BTC-USDT,LONG,3901.0,3848.65,False,43.965962586157346,2017-09-13 18:00:00.000,43.37595537226723,2017-09-13 21:00:00.000,3820.02,0 days 03:00:00.000000000,-0.013419635990771672,,False,True,False,False
16,BTC-USDT,LONG,3325.27,3370.0,False,43.55741448586633,2017-09-14 17:00:00.000,44.143328757475196,2017-09-14 19:00:00.000,,0 days 02:00:00.000000000,0.013451539273502622,,True,False,False,False
17,BTC-USDT,LONG,3386.01,3285.0,False,43.73636065545442,2017-09-14 20:00:00.000,42.43163627785144,2017-09-14 21:00:00.000,3325.27,0 days 01:00:00.000000000,-0.029831571672853996,,False,True,False,False
18,BTC-USDT,LONG,3329.0,3189.02,False,42.97198007063963,2017-09-14 22:00:00.000,41.16506575093758,2017-09-14 23:00:00.000,,0 days 01:00:00.000000000,-0.04204866326224088,,False,True,False,False
19,BTC-USDT,LONG,3318.99,3370.0,False,41.959144751220556,2017-09-15 00:00:00.000,42.60402044345216,2017-09-15 03:00:00.000,,0 days 03:00:00.000000000,0.01536913338093826,,True,False,False,False
20,BTC-USDT,LONG,3100.0,2950.5,False,42.17165048258328,2017-09-15 06:00:00.000,40.13788862866515,2017-09-15 09:00:00.000,,0 days 03:00:00.000000000,-0.048225806451612896,,False,True,False,False
21,BTC-USDT,LONG,3849.98,3962.93,False,41.04776715477959,2017-09-20 04:00:00.000,42.25201894313494,2017-09-20 19:00:00.000,,0 days 15:00:00.000000000,0.029337814741894563,,True,False,False,False
22,BTC-USDT,LONG,4228.0,4161.0,False,41.541603327029975,2017-10-04 09:00:00.000,40.88330450420334,2017-10-04 12:00:00.000,,0 days 03:00:00.000000000,-0.015846736045411647,,False,True,False,False
23,BTC-USDT,LONG,4190.8,4143.04,False,41.105301535436055,2017-10-04 14:00:00.000,40.63684940187387,2017-10-05 03:00:00.000,4161.0,0 days 13:00:00.000000000,-0.011396392096974295,,False,True,False,False
24,BTC-USDT,LONG,4150.0,4292.43,False,40.764810672436454,2017-10-05 05:00:00.000,42.16387862040637,2017-10-05 23:00:00.000,,0 days 18:00:00.000000000,0.03432048192771098,,True,False,False,False
25,BTC-USDT,LONG,5709.99,5600.05,False,41.356537350340716,2017-10-15 23:00:00.000,40.56025964822627,2017-10-16 03:00:00.000,5500.0,0 days 04:00:00.000000000,-0.01925397417508612,,False,True,False,False
26,BTC-USDT,LONG,5579.98,5490.02,False,40.85190666318536,2017-10-17 11:00:00.000,40.19329542740672,2017-10-18 01:00:00.000,,0 days 14:00:00.000000000,-0.016121921583948096,,False,True,False,False
27,BTC-USDT,LONG,5825.96,5600.01,False,40.41724228257827,2017-10-23 17:00:00.000,38.84972793408488,2017-10-24 01:00:00.000,5803.0,0 days 08:00:00.000000000,-0.03878330781536432,,False,True,False,False
28,BTC-USDT,LONG,5602.22,5658.12,False,39.53043804704991,2017-10-24 04:00:00.000,39.92488015871816,2017-10-24 08:00:00.000,,0 days 04:00:00.000000000,0.009978187218638412,,True,False,False,False
29,BTC-USDT,LONG,5670.47,5567.12,False,39.62436718921654,2017-10-24 17:00:00.000,38.90217337653337,2017-10-24 20:00:00.000,5556.01,0 days 03:00:00.000000000,-0.018226002430133725,,False,True,False,False
30,BTC-USDT,LONG,5477.03,5367.34,False,39.161185780139476,2017-10-24 23:00:00.000,38.376893843045195,2017-10-25 01:00:00.000,5450.0,0 days 02:00:00.000000000,-0.020027277557362222,,False,True,False,False
