datetime,BTC-USDT,cash,total,fees,returns,equity_curve,drawdown
2017-08-18 14:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-18 15:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-18 16:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-18 17:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-18 18:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-18 19:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-18 20:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-18 21:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-18 22:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-18 23:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 00:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 01:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 02:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 03:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 04:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 05:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 06:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 07:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 08:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 09:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 10:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 11:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 12:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 13:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 14:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 15:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 16:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 17:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 18:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 19:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 20:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 21:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 22:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-19 23:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 00:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 01:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 02:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 03:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 04:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 05:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 06:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 07:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 08:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 09:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 10:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 11:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 12:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 13:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 14:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 15:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 16:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 17:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 18:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 19:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 20:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 21:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 22:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-20 23:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-21 00:00:00.000,"{'open_price': 0.0, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",100.0,100.0,0.0,0.0,1.0,0.0
2017-08-21 01:00:00.000,"{'open_price': 100.0, 'current_value': 99.66701393283807, 'is_open': True, 'trailing_sl': 0.0}",-0.07500000000000284,99.59201393283807,0.07500000000000001,-0.004079860671619251,0.9959201393283807,0.004079860671619251
2017-08-21 02:00:00.000,"{'open_price': 100.0, 'current_value': 99.31017360063093, 'is_open': True, 'trailing_sl': 0.0}",-0.07500000000000284,99.23517360063093,0.07500000000000001,-0.0035830215507820506,0.9923517360063093,0.007648263993690674
2017-08-21 03:00:00.000,"{'open_price': 100.0, 'current_value': 99.4274976389146, 'is_open': True, 'trailing_sl': 0.0}",-0.07500000000000284,99.3524976389146,0.07500000000000001,0.0011822827937586489,0.9935249763891462,0.006475023610853836
2017-08-21 04:00:00.000,"{'open_price': 100.0, 'current_value': 99.91237208758898, 'is_open': True, 'trailing_sl': 0.0}",-0.07500000000000284,99.83737208758897,0.07500000000000001,0.004880344834778061,0.9983737208758899,0.0016262791241100638
2017-08-21 05:00:00.000,"{'open_price': 100.0, 'current_value': 97.77571148996661, 'is_open': True, 'trailing_sl': 0.0}",-0.07500000000000284,97.70071148996661,0.07500000000000001,-0.02140141064357981,0.9770071148996663,0.022992885100333704
2017-08-21 06:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,-0.0007505757378748479,0.9762737970634915,0.02372620293650851
2017-08-21 07:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 08:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 09:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 10:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 11:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 12:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 13:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 14:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 15:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 16:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 17:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 18:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 19:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 20:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 21:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 22:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-21 23:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 00:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 01:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 02:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 03:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 04:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 05:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 06:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 07:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 08:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 09:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 10:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 11:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 12:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 13:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 14:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 15:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 16:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 17:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 18:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 19:00:00.000,"{'open_price': 97.77571148996661, 'current_value': 0.0, 'is_open': False, 'trailing_sl': 0.0}",97.62737970634913,97.62737970634913,0.14833178361747498,0.0,0.9762737970634915,0.02372620293650851
2017-08-22 20:00:00.000,"{'open_price': 97.62737970634913, 'current_value': 97.04052355712945, 'is_open': True, 'trailing_sl': 0.0}",-0.07322053477976453,96.96730302234968,0.22155231839723682,-0.006761184065216863,0.969673030223497,0.030326969776502954
2017-08-22 21:00:00.000,"{'open_price': 97.62737970634913, 'current_value': 96.70678740880493, 'is_open': True, 'trailing_sl': 0.0}",-0.07322053477976453,96.63356687402516,0.22155231839723682,-0.0034417389978104174,0.9663356687402518,0.033664331259748215
2017-08-22 22:00:00.000,"{'open_price': 97.62737970634913, 'current_value': 98.06255988213793, 'is_open': True, 'trailing_sl': 0.0}",-0.07322053477976453,97.98933934735817,0.22155231839723682,0.014030036530685353,0.9798933934735817,0.02010660652641827
2017-08-22 23:00:00.000,"{'open_price': 97.62737970634913, 'current_value': 98.993688636641, 'is_open': True, 'trailing_sl': 0.0}",-0.07322053477976453,98.92046810186123,0.22155231839723682,0.009502347507440057,0.9892046810186124,0.010795318981387636
2017-08-23 00:00:00.000,"{'open_price': 97.62737970634913, 'current_value': 98.89567508353541, 'is_open': True, 'trailing_sl': 0.0}",-0.07322053477976453,98.82245454875564,0.22155231839723682,-0.0009908318772274827,0.9882245454875564,0.01177545451244355
2017-08-23 01:00:00.000,"{'open_price': 97.62737970634913, 'current_value': 100.46389193322477, 'is_open': True, 'trailing_sl': 0.0}",-0.07322053477976453,100.39067139844501,0.22155231839723682,0.015869033579970937,1.00390671398445,0.0
2017-08-23 02:00:00.000,"{'open_price': 97.62737970634913, 'current_value': 100.06497677208503, 'is_open': True, 'trailing_sl': 0.0}",-0.07322053477976453,99.99175623730527,0.22155231839723682,-0.003973627784163991,0.9999175623730526,0.003989151611397346
2017-08-23 03:00:00.000,"{'open_price': 97.62737970634913, 'current_value': 100.47393832241809, 'is_open': True, 'trailing_sl': 0.0}",-0.07322053477976453,100.40071778763833,0.22155231839723682,0.004089952669322994,1.0040071778763833,0.0
